;ID;LOCATION;NUMBER
1820;L7CBH7C0X2;0XXE_RHN;4834
1821;EYTOT164IA;0XXE_RHN;439
1822;H8YI8JLVFW;7RM2_2XX377_6JI;1963
1823;6I1M5WXSMB;XVYX_MB_EW3FWK;1953
1824;3RI0ZA38L4;7RM2_2XX377_6JI;395
1825;1Q7N73MZEQ;QYE547_8J4_5QXMDY;4038
1826;3Z1G4LJVDE;ZCJH_YJ5;1776
1827;31WWGGZRQ2;9ZWB4_ZKZOTH_L205AN;2266
1828;LKNB88L4L9;0XXE_RHN;3423
1829;V6XU6GB5VU;MYBRGJ_X3UYP;2468
1830;ERBZ25JKX4;358Y_H8JB_QSDG;480
1831;9AQIKQWIC1;0XXE_RHN;3297
1832;TIIQ6RL4QA;358Y_H8JB_QSDG;424
1833;QA336ZNUY3;9ZWB4_ZKZOTH_L205AN;4339
1834;4WDI0GAZNI;QYE547_8J4_5QXMDY;4986
1835;GX4WQ9XTRN;MYBRGJ_X3UYP;3776
1836;QW49UG5XXT;7RM2_2XX377_6JI;2559
1837;V7RKIU59HG;358Y_H8JB_QSDG;2828
1838;4F82DCQOZV;QYE547_8J4_5QXMDY;4323
1839;3NL160G9EM;QYE547_8J4_5QXMDY;777
1840;DCUW7ZKQBT;MYBRGJ_X3UYP;3524
1841;WYA2901T6T;358Y_H8JB_QSDG;1264
1842;P10U3WTQKW;UC1X4_AKRI3_INQ3Y2;716
1843;1XPDJEHFJO;7RM2_2XX377_6JI;1742
1844;R9YXF1OZ7X;QYE547_8J4_5QXMDY;3691
1845;IG10Z7XCH3;9ZWB4_ZKZOTH_L205AN;369
1846;LVOPS544ST;GJHXPQ_JT_Q128;1168
1847;K93FW6JCFN;358Y_H8JB_QSDG;4831
1848;1QOMRR1FIL;ZCJH_YJ5;2072
1849;EW7DJ1XWY4;XVYX_MB_EW3FWK;4886
1850;080T6D8EMA;GJHXPQ_JT_Q128;4219
1851;0MDY7EW8XZ;GJHXPQ_JT_Q128;3119
1852;0T0XN4IVFE;9ZWB4_ZKZOTH_L205AN;1370
1853;KK93J7KLX5;ZCJH_YJ5;4208
1854;WRABTHJFK8;QYE547_8J4_5QXMDY;235
1855;ALQXYGHSIY;XVYX_MB_EW3FWK;4817
1856;HYLXOHQTHE;0XXE_RHN;2958
1857;JBL6W8W5R2;9ZWB4_ZKZOTH_L205AN;1181
1858;GU64POESRV;ZCJH_YJ5;143
1859;GVPKZ1Y8Z8;9ZWB4_ZKZOTH_L205AN;3125
1860;CCQ9F1BGH7;GJHXPQ_JT_Q128;2388
1861;V8BPUYHFEJ;MYBRGJ_X3UYP;4921
1862;IQT11VGHQF;UC1X4_AKRI3_INQ3Y2;1077
1863;Z9GLE1TXEW;ZCJH_YJ5;4478
1864;MWEXCAUQ12;ZCJH_YJ5;3889
1865;MHLLK7QPTD;0XXE_RHN;4563
1866;J9J87M33OG;ZCJH_YJ5;1135
1867;T5C8IV00SY;358Y_H8JB_QSDG;1297
1868;06ZXUKLNPC;9ZWB4_ZKZOTH_L205AN;3197
1869;YHA3ACQPGN;358Y_H8JB_QSDG;1746
1870;V5ETQQKX1W;358Y_H8JB_QSDG;1834
1871;Q04IJJFJTT;QYE547_8J4_5QXMDY;3718
1872;0GGS29JU48;MYBRGJ_X3UYP;236
1873;2SVAN7JDS7;ZCJH_YJ5;662
1874;UMY41ZBKMQ;GJHXPQ_JT_Q128;320
1875;L26RNP3JD5;XVYX_MB_EW3FWK;3095
1876;TI3LTW8YZO;0XXE_RHN;1332
1877;18NS9SKY9O;XVYX_MB_EW3FWK;1146
1878;Z5AB53SS1B;QYE547_8J4_5QXMDY;2754
1879;B4S5WGIMNJ;358Y_H8JB_QSDG;1989
1880;HUG04XQWI0;MYBRGJ_X3UYP;3764
1881;JAM5LR9WOW;GJHXPQ_JT_Q128;2855
1882;JAD9UD0TYA;ZCJH_YJ5;4850
1883;XEG9S8CX3U;GJHXPQ_JT_Q128;2204
1884;1G172DD8VF;GJHXPQ_JT_Q128;434
1885;JAID696858;MYBRGJ_X3UYP;3744
1886;6JDP26N6DJ;MYBRGJ_X3UYP;3720
1887;K6KZ63EC8D;MYBRGJ_X3UYP;2530
1888;J0UN7THOZZ;7RM2_2XX377_6JI;1324
1889;SCZJSC5DGB;ZCJH_YJ5;1213
1890;B39U5OO2G6;XVYX_MB_EW3FWK;2096
1891;JGX5J5YLKM;QYE547_8J4_5QXMDY;4440
1892;VHTYP4FW79;0XXE_RHN;4742
1893;LTBG0OTRCG;UC1X4_AKRI3_INQ3Y2;3042
1894;Z95YLVLPQ5;0XXE_RHN;2378
1895;PZ6VGNBEAX;XVYX_MB_EW3FWK;4629
1896;MF2BDCHJPQ;0XXE_RHN;3222
1897;N5BW4TSNU5;UC1X4_AKRI3_INQ3Y2;911
1898;0K6W2U0O88;0XXE_RHN;2215
1899;GGIO9ITKZB;7RM2_2XX377_6JI;613
1900;HM2PGLFUER;9ZWB4_ZKZOTH_L205AN;3807
1901;FXY4EPVKRG;MYBRGJ_X3UYP;4248
1902;XK1CFGAJBK;QYE547_8J4_5QXMDY;3889
1903;9LZOY4B6M3;MYBRGJ_X3UYP;1879
1904;F5BPPN0KU9;ZCJH_YJ5;2098
1905;FTSYQ0ZY8Q;XVYX_MB_EW3FWK;2681
1906;WC3FDDXNNW;9ZWB4_ZKZOTH_L205AN;194
1907;PW90NYCCZ5;XVYX_MB_EW3FWK;3208
1908;LF8A2S588N;XVYX_MB_EW3FWK;2371
1909;PEJ7G4M2JJ;XVYX_MB_EW3FWK;3590
1910;IZ09T22RAE;MYBRGJ_X3UYP;264
1911;A4RJOJBJTQ;QYE547_8J4_5QXMDY;4765
1912;FAOV2RXD88;MYBRGJ_X3UYP;4578
1913;6IOTKGLJSU;0XXE_RHN;1940
1914;E6NVAUBCVV;7RM2_2XX377_6JI;1165
1915;YWDMPTPYJW;GJHXPQ_JT_Q128;2231
1916;0ZU6HZ7MFI;0XXE_RHN;3166
1917;3LMZGFT3W5;MYBRGJ_X3UYP;2845
1918;KU1FFVRGBE;ZCJH_YJ5;4454
1919;W9HT697AS3;ZCJH_YJ5;4498
1920;M9M150PAL7;358Y_H8JB_QSDG;2850
1921;MC9J8N2YOL;QYE547_8J4_5QXMDY;1399
1922;R1E53TF6MN;GJHXPQ_JT_Q128;3692
1923;6SIS79P65J;7RM2_2XX377_6JI;1694
1924;7DLPUMKLO5;QYE547_8J4_5QXMDY;4585
1925;WY49BA2Z38;7RM2_2XX377_6JI;3268
1926;JZHG9EY9Y0;0XXE_RHN;724
1927;2XG7SEEZJC;7RM2_2XX377_6JI;3566
1928;01WQTE12CD;ZCJH_YJ5;1190
1929;TGBGC2KXJM;7RM2_2XX377_6JI;2902
1930;VMMRPL0LFI;MYBRGJ_X3UYP;2348
1931;4F3WBWEHA5;MYBRGJ_X3UYP;4313
1932;1ZA5O6S4Z2;358Y_H8JB_QSDG;1396
1933;G4RMD0KSS2;XVYX_MB_EW3FWK;4696
1934;NEMR2JQQOG;MYBRGJ_X3UYP;444
1935;NP147Z0SFJ;358Y_H8JB_QSDG;3874
1936;8W4DKQZ8AK;GJHXPQ_JT_Q128;250
1937;OYEA3Z2NPL;GJHXPQ_JT_Q128;1879
1938;UJHMMYN2BP;7RM2_2XX377_6JI;1124
1939;NORY0FOFVQ;MYBRGJ_X3UYP;668
1940;GQZ9TU9RMK;QYE547_8J4_5QXMDY;1078
1941;8OBQ2ERIYP;7RM2_2XX377_6JI;1060
1942;CJKHSHY8M3;GJHXPQ_JT_Q128;4931
1943;REG447OMAK;358Y_H8JB_QSDG;680
1944;Q0X98BH0VY;XVYX_MB_EW3FWK;1925
1945;M22OLST8LB;MYBRGJ_X3UYP;3262
1946;EBWEJMMELB;358Y_H8JB_QSDG;2962
1947;DO32DDIKK7;XVYX_MB_EW3FWK;160
1948;X6G8AOPRRY;XVYX_MB_EW3FWK;3411
1949;MPSWA9PJVB;0XXE_RHN;4460
1950;Y5OK5JEM5C;0XXE_RHN;2055
1951;Z2PX13J5FF;QYE547_8J4_5QXMDY;273
1952;1IXODXAGPP;358Y_H8JB_QSDG;1509
1953;ZGCSOR9ZP0;0XXE_RHN;1823
1954;GY7GD3WNP2;GJHXPQ_JT_Q128;2478
1955;A5KPICXMI6;ZCJH_YJ5;4672
1956;6UDVKE5S6U;XVYX_MB_EW3FWK;4262
1957;D8K3URENAN;7RM2_2XX377_6JI;1256
1958;Y996XSUHCP;QYE547_8J4_5QXMDY;2891
1959;YRVPFKLIOD;9ZWB4_ZKZOTH_L205AN;2897
1960;SSK45NJQXE;358Y_H8JB_QSDG;2177
1961;YGVF939T6W;9ZWB4_ZKZOTH_L205AN;4332
1962;U0TP6THR9E;7RM2_2XX377_6JI;3851
1963;AHTUXV4JS6;XVYX_MB_EW3FWK;3869
1964;XFO638V6MB;9ZWB4_ZKZOTH_L205AN;3325
1965;T48H8QDV4G;ZCJH_YJ5;3028
1966;OLUT0UJ8RO;358Y_H8JB_QSDG;685
1967;MI5AO70FEE;0XXE_RHN;14
1968;8KHWZAEWS1;GJHXPQ_JT_Q128;2410
1969;A92T3BHOLG;MYBRGJ_X3UYP;1940
1970;SY6UET38KX;ZCJH_YJ5;2539
1971;KTHA9SR8IN;MYBRGJ_X3UYP;1942
1972;J5HS8JEO8J;358Y_H8JB_QSDG;634
1973;H8MCF2L5P0;XVYX_MB_EW3FWK;2565
1974;JE9Z3T537U;GJHXPQ_JT_Q128;523
1975;NDNO9PZVNC;QYE547_8J4_5QXMDY;390
1976;0C3IQFWOZ3;QYE547_8J4_5QXMDY;3108
1977;V6BDUT39NA;GJHXPQ_JT_Q128;2052
1978;UDOUU39U50;QYE547_8J4_5QXMDY;4160
1979;LHHTWZDK9J;ZCJH_YJ5;3508
1980;MF6YLERJUB;GJHXPQ_JT_Q128;416
1981;B3YB2AT6X9;0XXE_RHN;3147
1982;VZ00VL7KCA;ZCJH_YJ5;859
1983;6O2MHSME0P;MYBRGJ_X3UYP;1246
1984;YGTTKMM2DZ;358Y_H8JB_QSDG;1127
1985;OL7XPXW1PC;MYBRGJ_X3UYP;979
1986;WM2DDT370L;XVYX_MB_EW3FWK;3164
1987;6HYT3SPK64;UC1X4_AKRI3_INQ3Y2;122
1988;AS0U3CTASY;UC1X4_AKRI3_INQ3Y2;1747
1989;QT2W340PP0;358Y_H8JB_QSDG;4353
1990;KUEQL2C3LF;GJHXPQ_JT_Q128;3795
1991;FESO03LT4J;7RM2_2XX377_6JI;4831
1992;3O82VKFQA2;UC1X4_AKRI3_INQ3Y2;3872
1993;F98VVRQRJE;UC1X4_AKRI3_INQ3Y2;390
1994;JGJZJO8A7F;7RM2_2XX377_6JI;4665
1995;IOHHB0YZKU;QYE547_8J4_5QXMDY;2122
1996;KUBNZSFXVB;358Y_H8JB_QSDG;401
1997;CJP54M7GJD;QYE547_8J4_5QXMDY;1421
1998;QRNVJ9Q3CH;0XXE_RHN;2616
1999;KH434BT05E;UC1X4_AKRI3_INQ3Y2;4114
2000;Q2EAB1B1HK;QYE547_8J4_5QXMDY;2779
2001;NG7QMUISRD;ZCJH_YJ5;1803
2002;IQEHR01A3K;QYE547_8J4_5QXMDY;2308
2003;F9V07ULC2L;MYBRGJ_X3UYP;4919
2004;WN3ULP0KUH;GJHXPQ_JT_Q128;1310
2005;6HPO15N5ZL;GJHXPQ_JT_Q128;4381
2006;IB30D8GUAT;UC1X4_AKRI3_INQ3Y2;1524
2007;1Q5JQBBKRQ;UC1X4_AKRI3_INQ3Y2;1379
2008;U0VBOAS7KZ;MYBRGJ_X3UYP;3501
2009;T0L8LQUGFS;GJHXPQ_JT_Q128;2145
2010;C4R3PYWAIY;XVYX_MB_EW3FWK;506
2011;3RGHXV9U1O;GJHXPQ_JT_Q128;1612
2012;VNF84SN9HN;UC1X4_AKRI3_INQ3Y2;2241
2013;XZMXRJC5RF;0XXE_RHN;1942
2014;FCEGIR6FO4;QYE547_8J4_5QXMDY;4657
2015;K5W3VPLRXV;ZCJH_YJ5;634
2016;168PT5RWRP;UC1X4_AKRI3_INQ3Y2;200
2017;HQ2C6UJBBL;7RM2_2XX377_6JI;1251
2018;7O6SERXMXY;MYBRGJ_X3UYP;4943
2019;5EL29K6ZV7;0XXE_RHN;1462
2020;O2IIMHO54H;XVYX_MB_EW3FWK;4366
2021;CT1TO1Y96H;GJHXPQ_JT_Q128;1715
2022;3K9MNQICE5;7RM2_2XX377_6JI;2487
2023;YOIPRHSLCJ;ZCJH_YJ5;3077
2024;TDEVY0PFID;0XXE_RHN;1400
2025;WM03007H3K;0XXE_RHN;3289
2026;P2ITZOUHVX;XVYX_MB_EW3FWK;2221
2027;G5G5W2I276;XVYX_MB_EW3FWK;744
2028;M8513V6CBW;9ZWB4_ZKZOTH_L205AN;4363
2029;UYNGPHESI3;MYBRGJ_X3UYP;4531
2030;Z7JDGVQ45C;UC1X4_AKRI3_INQ3Y2;4382
2031;SSS5415OTJ;GJHXPQ_JT_Q128;4619
2032;VQ30GPYKTV;MYBRGJ_X3UYP;856
2033;E6HGQRV7OM;0XXE_RHN;3674
2034;L7C3DD6207;GJHXPQ_JT_Q128;3439
2035;568BPZXDV6;9ZWB4_ZKZOTH_L205AN;4049
2036;8VHZ75GJUU;XVYX_MB_EW3FWK;4344
2037;PQCKFALYX5;9ZWB4_ZKZOTH_L205AN;1987
2038;I294WSLP81;9ZWB4_ZKZOTH_L205AN;1872
2039;040HCTH83G;QYE547_8J4_5QXMDY;1633
2040;VWVFH7EF7G;MYBRGJ_X3UYP;2613
2041;YI98NHHTUV;7RM2_2XX377_6JI;4077
2042;1CXSDNV7T1;9ZWB4_ZKZOTH_L205AN;3463
2043;DPGBTI4YSV;ZCJH_YJ5;1286
2044;HPCZQZUHV7;XVYX_MB_EW3FWK;149
2045;FJ4OA6TMAY;9ZWB4_ZKZOTH_L205AN;4802
2046;DYHUYH7OLH;7RM2_2XX377_6JI;152
2047;0HY2IM5NNN;UC1X4_AKRI3_INQ3Y2;4354
2048;S3RU9C6ZSG;UC1X4_AKRI3_INQ3Y2;4711
2049;U9C62PUXD1;UC1X4_AKRI3_INQ3Y2;2954
2050;3LD55FAXP9;QYE547_8J4_5QXMDY;2701
2051;DJ910O8MMU;ZCJH_YJ5;8
2052;I5W26HQWYC;XVYX_MB_EW3FWK;3882
2053;7LJKUYV8DY;GJHXPQ_JT_Q128;4665
2054;WI5KEE7IUT;7RM2_2XX377_6JI;1918
2055;VZYZEW7F96;7RM2_2XX377_6JI;3573
2056;3YQN7QKKFU;MYBRGJ_X3UYP;2740
2057;BCSJPJLNCF;0XXE_RHN;4872
2058;3Y1XJOAK2C;QYE547_8J4_5QXMDY;2705
2059;HE1MH7BF37;QYE547_8J4_5QXMDY;289
2060;1ZVVIBPC25;UC1X4_AKRI3_INQ3Y2;1082
2061;N7C09MYL0V;7RM2_2XX377_6JI;2775
2062;NNHMIS38QK;GJHXPQ_JT_Q128;2814
2063;QO01SYQHPA;MYBRGJ_X3UYP;4059
2064;F9MRQ9Q43L;9ZWB4_ZKZOTH_L205AN;271
2065;4SRZLE8M87;XVYX_MB_EW3FWK;2842
2066;83H3GKTOL6;MYBRGJ_X3UYP;2856
2067;DOL8A7QF30;QYE547_8J4_5QXMDY;1377
2068;MATXYFKIVZ;ZCJH_YJ5;285
2069;BDN60F8KV5;XVYX_MB_EW3FWK;2466
2070;3FYARVR29M;ZCJH_YJ5;1974
2071;SR5F9UAEK4;9ZWB4_ZKZOTH_L205AN;1691
2072;4WZNT22GOR;7RM2_2XX377_6JI;335
2073;CDR13PEOF0;358Y_H8JB_QSDG;604
2074;L8AW6NYJBB;0XXE_RHN;1414
2075;HKH1U33IV7;ZCJH_YJ5;1103
2076;DAOHKQBE8H;7RM2_2XX377_6JI;2810
2077;T2DDXW069J;MYBRGJ_X3UYP;4005
2078;GCY9MTDLK4;QYE547_8J4_5QXMDY;4157
2079;AEO3LDOM8P;0XXE_RHN;1197
2080;U9IOTYPYG4;UC1X4_AKRI3_INQ3Y2;2603
2081;J11S0JOOE3;MYBRGJ_X3UYP;2868
2082;0C03GE60Q8;ZCJH_YJ5;3590
2083;JYORMVBNJS;XVYX_MB_EW3FWK;194
2084;K1TWI3RJZM;9ZWB4_ZKZOTH_L205AN;780
2085;MBDQDK35X6;UC1X4_AKRI3_INQ3Y2;4981
2086;OH0R1OHX29;ZCJH_YJ5;4089
2087;CYTJOB6WMR;358Y_H8JB_QSDG;3652
2088;VUXYNS4SL4;358Y_H8JB_QSDG;3427
2089;EK8YMGT0BU;QYE547_8J4_5QXMDY;1425
2090;T73JHW94V7;QYE547_8J4_5QXMDY;1568
2091;7I6HIHZKCU;GJHXPQ_JT_Q128;2175
2092;HWJF5E2VMO;9ZWB4_ZKZOTH_L205AN;4272
2093;0PFKSZSVYL;7RM2_2XX377_6JI;3658
2094;SJ1PB7QANG;9ZWB4_ZKZOTH_L205AN;622
2095;7DZX8WAL16;0XXE_RHN;2874
2096;C5JVPWPZOV;358Y_H8JB_QSDG;4878
2097;OPLDG1IKF0;GJHXPQ_JT_Q128;4343
2098;T99I8ID498;MYBRGJ_X3UYP;1780
2099;VSLERQDWLK;MYBRGJ_X3UYP;2332
2100;3ZHO9GZDW8;ZCJH_YJ5;1838
2101;T8M1F09OIA;358Y_H8JB_QSDG;2821
2102;8ZT88T5L88;0XXE_RHN;2846
2103;ZUNJAIKP8R;ZCJH_YJ5;4564
2104;46SLX0IMT9;ZCJH_YJ5;1345
2105;L8FGML1TPE;QYE547_8J4_5QXMDY;3837
2106;CVU6936U6B;0XXE_RHN;193
2107;Z5J07NBKT7;XVYX_MB_EW3FWK;388
2108;AMUE88MK3R;358Y_H8JB_QSDG;3702
2109;0K0FKR7LDY;9ZWB4_ZKZOTH_L205AN;2829
2110;HO0ZTJR9HN;MYBRGJ_X3UYP;2364
2111;Y242SDQYDB;GJHXPQ_JT_Q128;801
2112;0NJ585R81V;MYBRGJ_X3UYP;2341
2113;0OUS92RZQS;QYE547_8J4_5QXMDY;1037
2114;ZATHNW869M;UC1X4_AKRI3_INQ3Y2;4491
2115;NOTIMKFQKL;MYBRGJ_X3UYP;4900
2116;3WI64DI7BZ;9ZWB4_ZKZOTH_L205AN;4498
2117;L1OCPNKNUQ;9ZWB4_ZKZOTH_L205AN;3201
2118;P1KTLHP53F;0XXE_RHN;4964
2119;1ZWTQOO4NR;9ZWB4_ZKZOTH_L205AN;2922
2120;GYF8L6M5U2;9ZWB4_ZKZOTH_L205AN;518
2121;8Q8FHFSYBO;7RM2_2XX377_6JI;1923
2122;EFTITKMYCE;358Y_H8JB_QSDG;3605
2123;MTCGSYDQFH;9ZWB4_ZKZOTH_L205AN;1380
2124;ROJSDPR8MD;7RM2_2XX377_6JI;4758
2125;6OV33ZTNSJ;XVYX_MB_EW3FWK;297
2126;KD4628OSWX;GJHXPQ_JT_Q128;386
2127;DIX2VUVAWZ;UC1X4_AKRI3_INQ3Y2;2119
2128;NUT5VTF7FG;XVYX_MB_EW3FWK;3118
2129;UI0PTCCWGY;QYE547_8J4_5QXMDY;1166
2130;XV1WN2ANZG;GJHXPQ_JT_Q128;355
2131;Y22KASLHWO;UC1X4_AKRI3_INQ3Y2;1513
2132;KPL0LFD7NB;7RM2_2XX377_6JI;4436
2133;22RPLZX3DT;QYE547_8J4_5QXMDY;206
2134;H1N4DDJLN3;UC1X4_AKRI3_INQ3Y2;2053
2135;R2VH53VDNU;9ZWB4_ZKZOTH_L205AN;3864
2136;RWCN1APDJU;7RM2_2XX377_6JI;1892
2137;ZLHAAS86MY;QYE547_8J4_5QXMDY;1902
2138;LCJ11DFTQT;XVYX_MB_EW3FWK;3414
2139;RNQ01YSB6X;7RM2_2XX377_6JI;4555
2140;ASBUUZ25TO;MYBRGJ_X3UYP;3420
2141;9YJUSD90PM;GJHXPQ_JT_Q128;2371
2142;BLFHZYEHI7;358Y_H8JB_QSDG;2338
2143;HMDNXUN6DN;GJHXPQ_JT_Q128;1585
2144;HDBC7LAMO1;7RM2_2XX377_6JI;3182
2145;EHAF1B6CA4;MYBRGJ_X3UYP;3601
2146;UTC1M6K88M;0XXE_RHN;4717
2147;2FVJ7VUZAF;7RM2_2XX377_6JI;2603
2148;Z2BVZRANN4;QYE547_8J4_5QXMDY;4278
2149;KA2ERMODYC;7RM2_2XX377_6JI;3243
2150;TTQMGN7TUY;9ZWB4_ZKZOTH_L205AN;2450
2151;HORCQY46Z3;XVYX_MB_EW3FWK;2414
2152;VWKH77U8CZ;GJHXPQ_JT_Q128;265
2153;60UC5WEH6Z;GJHXPQ_JT_Q128;4783
2154;TLDB0S3F0N;QYE547_8J4_5QXMDY;1024
2155;C7KTJTQAJV;MYBRGJ_X3UYP;141
2156;EPGW7T405L;ZCJH_YJ5;2856
2157;RPDJH59RTX;XVYX_MB_EW3FWK;2188
2158;UNZW8DMBPJ;GJHXPQ_JT_Q128;4877
2159;O4322FC7VO;7RM2_2XX377_6JI;367
2160;FMCZX7O1MU;0XXE_RHN;2694
2161;3D1BUAG5XR;7RM2_2XX377_6JI;4207
2162;8H9UIP0A3W;9ZWB4_ZKZOTH_L205AN;2832
2163;90D9CWJ3M4;9ZWB4_ZKZOTH_L205AN;3035
2164;ZJ8PY2DBIA;0XXE_RHN;803
2165;7IY7GHAEYJ;MYBRGJ_X3UYP;3758
2166;85I419QX33;ZCJH_YJ5;4243
2167;MTFV2I3M2I;UC1X4_AKRI3_INQ3Y2;2059
2168;YO55FE9IUG;0XXE_RHN;4107
2169;JJLLLAG5FS;GJHXPQ_JT_Q128;3800
2170;YH0R4KZJDJ;ZCJH_YJ5;4339
2171;VI14K1FWGM;GJHXPQ_JT_Q128;127
2172;Z3PFYI98F2;MYBRGJ_X3UYP;3338
2173;K3LZZNCDZ4;9ZWB4_ZKZOTH_L205AN;3152
2174;5NNZNLN99H;XVYX_MB_EW3FWK;561
2175;ZJDIVL859E;0XXE_RHN;1804
2176;E310UTHNPM;MYBRGJ_X3UYP;3895
2177;CPHI66IRME;0XXE_RHN;560
2178;BZPQVODU6Y;9ZWB4_ZKZOTH_L205AN;3791
2179;YAF69F9PO2;MYBRGJ_X3UYP;3441
2180;72M9XRETVS;MYBRGJ_X3UYP;4921
2181;QBEQJXCJPA;358Y_H8JB_QSDG;745
2182;PVHH5BXDKC;MYBRGJ_X3UYP;2990
2183;MMO09IXKYJ;9ZWB4_ZKZOTH_L205AN;2134
2184;4HPJ5RIJ0F;ZCJH_YJ5;4638
2185;0V9RS9DBI4;9ZWB4_ZKZOTH_L205AN;1897
2186;N99NH1O8MR;9ZWB4_ZKZOTH_L205AN;2163
2187;TBTLY1R2IU;QYE547_8J4_5QXMDY;1276
2188;B1GJIKWTSZ;UC1X4_AKRI3_INQ3Y2;4884
2189;0NHJNQCX5S;UC1X4_AKRI3_INQ3Y2;1241
2190;Q5KR1GLW47;UC1X4_AKRI3_INQ3Y2;142
2191;EC9VLN9VFT;0XXE_RHN;2538
2192;GS8RGJSFIG;GJHXPQ_JT_Q128;2955
2193;OYQ088FRB4;QYE547_8J4_5QXMDY;1156
2194;6R2MOJZDFF;MYBRGJ_X3UYP;938
2195;KW2654412C;7RM2_2XX377_6JI;2787
2196;Q3OV9SJMQV;GJHXPQ_JT_Q128;1931
2197;N6Z7LPGTVM;358Y_H8JB_QSDG;3077
2198;BSHUMD1KXL;GJHXPQ_JT_Q128;4412
2199;K6MQA085BE;ZCJH_YJ5;2732
2200;KASK0WOS4Z;GJHXPQ_JT_Q128;2999
2201;Y57C3V1PFU;GJHXPQ_JT_Q128;4187
2202;T2X9OT6MWS;MYBRGJ_X3UYP;3208
2203;Z9TLRW2SKG;0XXE_RHN;3460
2204;ZWKGCG5QLQ;GJHXPQ_JT_Q128;4919
2205;KWUR5EH4SO;QYE547_8J4_5QXMDY;1749
2206;XSIWYZJLJE;UC1X4_AKRI3_INQ3Y2;516
2207;PMMEPH2BTT;UC1X4_AKRI3_INQ3Y2;1682
2208;IJ3GMIDG58;0XXE_RHN;4577
2209;E9SY4HU4BW;358Y_H8JB_QSDG;900
2210;Q5R5VYXI1Z;358Y_H8JB_QSDG;2358
2211;TYDGLLR6N2;358Y_H8JB_QSDG;3643
2212;C6K97QUYPQ;MYBRGJ_X3UYP;3873
2213;X4IIGVW8FW;358Y_H8JB_QSDG;1523
2214;9X8PZQOIZP;QYE547_8J4_5QXMDY;2773
2215;BQPWCLOWB4;9ZWB4_ZKZOTH_L205AN;1169
2216;CG3MTFFHGD;XVYX_MB_EW3FWK;3108
2217;8FSN27ZG6B;358Y_H8JB_QSDG;4348
2218;RV7JPLMFST;XVYX_MB_EW3FWK;2570
2219;LWBVI4PWJM;GJHXPQ_JT_Q128;1974
2220;TVWBL8MEP0;9ZWB4_ZKZOTH_L205AN;2336
2221;PF93E3RWXC;9ZWB4_ZKZOTH_L205AN;1900
2222;YY5SZLK38H;9ZWB4_ZKZOTH_L205AN;701
2223;HG4WRK8TBX;0XXE_RHN;1675
2224;FAI7L25FDS;QYE547_8J4_5QXMDY;3514
2225;SZE62JML7W;7RM2_2XX377_6JI;1801
2226;SE1FW50QPV;UC1X4_AKRI3_INQ3Y2;2399
2227;CIALVFED7M;358Y_H8JB_QSDG;3479
2228;IQEJ4JVOWH;GJHXPQ_JT_Q128;3766
2229;LGK5E2UTED;GJHXPQ_JT_Q128;4807
2230;10KVK65TS7;UC1X4_AKRI3_INQ3Y2;3419
2231;4EXB3NDTOJ;358Y_H8JB_QSDG;2669
2232;1XPBNPGMOB;GJHXPQ_JT_Q128;1670
2233;KHLPI358E1;GJHXPQ_JT_Q128;4763
2234;EZ18CAEQ4G;7RM2_2XX377_6JI;2071
2235;ROCGDB85YV;MYBRGJ_X3UYP;3982
2236;VAVKWVMOIH;UC1X4_AKRI3_INQ3Y2;2444
2237;22EDWFRRQ1;358Y_H8JB_QSDG;4998
2238;59IHTJ74AB;ZCJH_YJ5;4892
2239;NY5OGU2Y0Z;0XXE_RHN;1296
2240;7676H78FV7;XVYX_MB_EW3FWK;236
2241;DPPQABJ93J;XVYX_MB_EW3FWK;3596
2242;TISTKDAMDA;358Y_H8JB_QSDG;2551
2243;MNO0MPTUHU;358Y_H8JB_QSDG;335
2244;E0XPXIS0EX;ZCJH_YJ5;4441
2245;K9IKPTZ9CV;7RM2_2XX377_6JI;1206
2246;SHANFUQXUN;GJHXPQ_JT_Q128;3635
2247;Y3E3YQFGFE;358Y_H8JB_QSDG;2147
2248;AIKSCZTJQC;XVYX_MB_EW3FWK;2794
2249;P2AX7DD09C;9ZWB4_ZKZOTH_L205AN;1935
2250;2UPFS1PT8X;9ZWB4_ZKZOTH_L205AN;4070
2251;V0JZLKSGPQ;7RM2_2XX377_6JI;1150
2252;T5ZZBB955Y;GJHXPQ_JT_Q128;4574
2253;ZDDW0SP228;0XXE_RHN;463
2254;YVLRUBW0KN;UC1X4_AKRI3_INQ3Y2;4880
2255;3YYQWVUWHB;GJHXPQ_JT_Q128;3004
2256;553ELZTYTD;UC1X4_AKRI3_INQ3Y2;2985
2257;U5KCP4K6V5;ZCJH_YJ5;2147
2258;0Q9TWNCTEE;GJHXPQ_JT_Q128;4228
2259;BFCFVCEWCE;UC1X4_AKRI3_INQ3Y2;1406
2260;1S3TSFW77N;358Y_H8JB_QSDG;1200
2261;H9KP9SNY9Q;MYBRGJ_X3UYP;2015
2262;NUNXZI630B;9ZWB4_ZKZOTH_L205AN;984
2263;LPWV62PCCM;0XXE_RHN;2196
2264;JKBR3ULIXB;QYE547_8J4_5QXMDY;3117
2265;EM6D2AITRR;MYBRGJ_X3UYP;4694
2266;YOP0KJVQUF;MYBRGJ_X3UYP;2869
